Year,Month,Supply Number,Total KWh,Energy Cost,Payable Amount,Bill Type,Label,Total Rainfall (mm),Mean Temperature (°C),Total Sunny Days
2014,5,21744101,2796,428.22,599.49,Final,School/Nursery,10.3,19.05666666666667,18
2014,5,21747749,3485,516.09,727.19,Final,School/Nursery,10.3,19.05666666666667,18
2014,5,21821752,2911,428.66,604.67,Final,School/Nursery,10.3,19.05666666666667,18
2014,5,21811728,0,10.64,12.02,Estimated,Parks & Cultural Sites,10.3,19.05666666666667,18
2014,5,21586062,3333,489.08,690.37,Final,Sports Facility,10.3,19.05666666666667,18
2014,5,21699195,2832,409.84,580.09,Final,Sports Facility,10.3,19.05666666666667,18
2014,5,21730449,545,94.83,129.76,Final,School/Nursery,10.3,19.05666666666667,18
2014,5,21574046,2123,314.93,443.61,Final,School/Nursery,10.3,19.05666666666667,18
2014,5,21581403,1506,235.0,390.02,Final,School/Nursery,10.3,19.05666666666667,18
2014,5,21792422,3760,534.48,744.37,Final,School/Nursery,10.3,19.05666666666667,18
2014,5,21798583,2400,330.77,472.82,Final,School/Nursery,10.3,19.05666666666667,18
2014,5,21804616,4160,769.46,1026.4,Final,School/Nursery,10.3,19.05666666666667,18
2014,5,21908054,3400,556.0,769.04,Final,School/Nursery,10.3,19.05666666666667,18
2014,5,92400110,1600,329.16,823.08,Final,School/Nursery,10.3,19.05666666666667,18
2014,5,92404221,1320,207.48,289.05,Final,School/Nursery,10.3,19.05666666666667,18
2014,5,92409020,2280,477.73,627.08,Final,School/Nursery,10.3,19.05666666666667,18
2014,5,82400215,13510,1742.59,4731.0,Final,Municipal Services,10.3,19.05666666666667,18
2014,5,20142856,0,319.6,361.15,Estimated,School/Nursery,10.3,19.05666666666667,18
2014,5,20170967,1920,316.69,437.36,Final,School/Nursery,10.3,19.05666666666667,18
2014,5,20183403,990,156.14,113.12,Final,School/Nursery,10.3,19.05666666666667,18
2014,5,20172054,2096,314.4,441.9,Final,School/Nursery,10.3,19.05666666666667,18
2014,5,21820940,0,77.5,133.14,Estimated,Hospital/Medical Facility,10.3,19.05666666666667,18
2014,5,21675569,0,570.94,645.16,Estimated,School/Nursery,10.3,19.05666666666667,18
2014,5,21823855,0,22.17,25.05,Estimated,School/Nursery,10.3,19.05666666666667,18
2014,5,21915458,1454,228.81,-4086.07,Final,School/Nursery,10.3,19.05666666666667,18
2014,5,21904842,3760,660.07,890.95,Final,School/Nursery,10.3,19.05666666666667,18
2014,5,20134283,0,187.49,211.86,Estimated,School/Nursery,10.3,19.05666666666667,18
2014,5,20170509,0,62.9,71.08,Estimated,School/Nursery,10.3,19.05666666666667,18
2014,11,21816393,0,570.91,645.12,Estimated,Parks & Cultural Sites,138.89999999999998,11.59,6
2014,11,21820783,0,777.94,879.07,Estimated,Parks & Cultural Sites,138.89999999999998,11.59,6
2014,11,21691108,3196,411.93,597.23,Final,Sports Facility,138.89999999999998,11.59,6
2014,11,21692465,2827,414.03,584.65,Final,School/Nursery,138.89999999999998,11.59,6
2014,11,21744101,3144,485.51,678.64,Final,School/Nursery,138.89999999999998,11.59,6
2014,11,21747749,3743,550.37,776.57,Final,School/Nursery,138.89999999999998,11.59,6
2014,11,21821752,3364,485.81,687.91,Final,School/Nursery,138.89999999999998,11.59,6
2014,11,21811728,62,16.43,10.41,Final,Parks & Cultural Sites,138.89999999999998,11.59,6
2014,11,21586062,4849,627.49,908.98,Final,Sports Facility,138.89999999999998,11.59,6
2014,11,21699195,3640,504.51,720.33,Final,Sports Facility,138.89999999999998,11.59,6
2014,11,21730449,603,102.66,140.99,Final,School/Nursery,138.89999999999998,11.59,6
2014,11,21574046,2696,393.72,556.28,Final,School/Nursery,138.89999999999998,11.59,6
2014,11,21581403,1971,288.43,469.53,Final,School/Nursery,138.89999999999998,11.59,6
2014,11,21810010,89,36.99,-52.87,Final,Sports Facility,138.89999999999998,11.59,6
2014,11,21792422,4840,643.68,927.0,Final,School/Nursery,138.89999999999998,11.59,6
2014,11,21798583,3600,543.31,762.75,Final,School/Nursery,138.89999999999998,11.59,6
2014,11,21804616,5360,799.07,1124.45,Final,School/Nursery,138.89999999999998,11.59,6
2014,11,21908054,5640,827.27,1167.84,Final,School/Nursery,138.89999999999998,11.59,6
2014,11,92400110,2080,402.73,982.72,Final,School/Nursery,138.89999999999998,11.59,6
2014,11,92404221,2960,449.34,630.12,Final,School/Nursery,138.89999999999998,11.59,6
2014,11,92409020,3720,591.31,822.1,Final,School/Nursery,138.89999999999998,11.59,6
2014,11,82400215,10326,1413.34,3405.0,Final,Municipal Services,138.89999999999998,11.59,6
2014,11,20199113,0,309.3,349.51,Estimated,Parks & Cultural Sites,138.89999999999998,11.59,6
2014,11,20142856,1310,208.89,290.25,Final,School/Nursery,138.89999999999998,11.59,6
2014,11,20213044,3080,483.01,673.2,Final,School/Nursery,138.89999999999998,11.59,6
2014,11,20131501,0,29.61,33.46,Estimated,School/Nursery,138.89999999999998,11.59,6
2014,11,20186158,0,405.09,457.76,Estimated,Municipal Services,138.89999999999998,11.59,6
2014,11,20161841,0,821.55,928.36,Estimated,School/Nursery,138.89999999999998,11.59,6
2014,11,20176086,0,64.45,72.83,Estimated,School/Nursery,138.89999999999998,11.59,6
2014,11,20183403,0,79.77,90.14,Estimated,School/Nursery,138.89999999999998,11.59,6
2014,11,20172054,2978,426.8,605.27,Final,School/Nursery,138.89999999999998,11.59,6
2014,11,20213318,3840,721.65,617.54,Final,School/Nursery,138.89999999999998,11.59,6
2014,11,21820940,1536,229.03,263.59,Final,Hospital/Medical Facility,138.89999999999998,11.59,6
2014,11,21675569,14957,2239.13,1277.37,Final,School/Nursery,138.89999999999998,11.59,6
2014,11,21823855,1126,169.92,71.64,Final,School/Nursery,138.89999999999998,11.59,6
2014,11,21915458,2377,348.19,491.67,Final,School/Nursery,138.89999999999998,11.59,6
2014,11,21904842,4080,625.27,875.24,Final,School/Nursery,138.89999999999998,11.59,6
2014,11,20134283,2974,440.4,412.9,Final,School/Nursery,138.89999999999998,11.59,6
2014,11,20170509,850,129.88,108.19,Final,School/Nursery,138.89999999999998,11.59,6
2014,10,21747152,904,143.8,141.04,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,21790694,1436,216.33,220.04,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,21826495,717,111.77,92.16,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,21933152,1226,190.62,-53.79,Final,Municipal Services,110.19999999999999,15.643333333333327,12
2014,10,21692465,3195,466.83,659.51,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,21744101,3724,570.48,798.61,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,21747749,4438,583.47,842.33,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,21821752,4202,602.6,854.47,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,21574054,0,18.88,9.02,Final,Sports Facility,110.19999999999999,15.643333333333327,12
2014,10,21917226,1549,238.02,168.24,Final,Parks & Cultural Sites,110.19999999999999,15.643333333333327,12
2014,10,21571284,10847,1740.86,-4520.94,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,21571284,11000,1715.95,-209.66,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,21574042,2246,339.65,287.08,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,21730886,1527,242.79,204.22,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,21826148,1101,168.04,156.75,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,21906515,1015,167.05,98.45,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,21923295,0,44.29,50.05,Estimated,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,21699195,3563,503.52,716.1,Final,Sports Facility,110.19999999999999,15.643333333333327,12
2014,10,21730449,814,138.33,190.04,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,21574046,3116,450.14,637.36,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,21581403,1329,196.97,335.73,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,21792422,4040,544.04,781.43,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,21798583,2680,418.63,583.9,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,21804616,3480,537.09,750.82,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,21908054,4120,627.27,879.16,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,92400110,1840,351.03,900.27,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,92404221,2240,340.77,477.67,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,92409020,2640,446.07,613.43,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,82400215,9781,1231.13,3390.0,Final,Municipal Services,110.19999999999999,15.643333333333327,12
2014,10,20199113,3041,458.53,418.29,Final,Parks & Cultural Sites,110.19999999999999,15.643333333333327,12
2014,10,20142856,1113,174.45,243.17,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,20213044,2560,407.43,566.31,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,20131501,339,57.38,43.0,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,20186158,5482,816.96,734.77,Final,Municipal Services,110.19999999999999,15.643333333333327,12
2014,10,20161841,6526,965.95,826.87,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,20176086,718,112.95,61.23,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,20172054,2491,368.71,519.58,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,20213318,0,318.71,362.8,Estimated,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,21915458,1835,280.99,-1433.89,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,10,21904842,2320,388.57,535.17,Final,School/Nursery,110.19999999999999,15.643333333333327,12
2014,9,21816393,4325,654.47,595.23,Final,Parks & Cultural Sites,132.8,20.506666666666664,19
2014,9,21820783,17820,2645.03,2358.23,Final,Parks & Cultural Sites,132.8,20.506666666666664,19
2014,9,21691108,9852,1324.97,1903.63,Final,Sports Facility,132.8,20.506666666666664,19
2014,9,21692465,1899,290.72,407.05,Final,School/Nursery,132.8,20.506666666666664,19
2014,9,21744101,2104,343.81,475.6,Final,School/Nursery,132.8,20.506666666666664,19
2014,9,21747749,2208,354.15,491.58,Final,School/Nursery,132.8,20.506666666666664,19
2014,9,21821752,1986,308.94,431.25,Final,School/Nursery,132.8,20.506666666666664,19
2014,9,21811728,0,9.52,10.76,Estimated,Parks & Cultural Sites,132.8,20.506666666666664,19
2014,9,21586062,4553,640.18,911.37,Final,Sports Facility,132.8,20.506666666666664,19
2014,9,21699195,2365,342.29,484.48,Final,Sports Facility,132.8,20.506666666666664,19
2014,9,21730449,623,105.15,144.63,Final,School/Nursery,132.8,20.506666666666664,19
2014,9,21574046,1665,255.12,357.13,Final,School/Nursery,132.8,20.506666666666664,19
2014,9,21581403,0,23.94,81.38,Final,School/Nursery,132.8,20.506666666666664,19
2014,9,21792422,4200,615.95,869.55,Final,School/Nursery,132.8,20.506666666666664,19
2014,9,21798583,600,114.98,154.85,Final,School/Nursery,132.8,20.506666666666664,19
2014,9,21804616,1200,206.7,283.3,Final,School/Nursery,132.8,20.506666666666664,19
2014,9,21908054,1240,211.62,290.51,Final,School/Nursery,132.8,20.506666666666664,19
2014,9,92400110,400,160.58,639.7,Final,School/Nursery,132.8,20.506666666666664,19
2014,9,92404221,1800,271.07,380.71,Final,School/Nursery,132.8,20.506666666666664,19
2014,9,92409020,800,141.35,192.89,Final,School/Nursery,132.8,20.506666666666664,19
2014,9,82400215,10600,1394.29,3732.0,Final,Municipal Services,132.8,20.506666666666664,19
2014,9,20142856,720,257.37,7.62,Final,School/Nursery,132.8,20.506666666666664,19
2014,9,20213044,1200,218.62,296.83,Final,School/Nursery,132.8,20.506666666666664,19
2014,9,20183403,560,89.83,85.23,Final,School/Nursery,132.8,20.506666666666664,19
2014,9,20172054,1690,258.93,362.47,Final,School/Nursery,132.8,20.506666666666664,19
2014,9,21820940,0,91.64,147.67,Estimated,Hospital/Medical Facility,132.8,20.506666666666664,19
2014,9,21675569,0,487.41,550.77,Estimated,School/Nursery,132.8,20.506666666666664,19
2014,9,21823855,0,147.71,166.91,Estimated,School/Nursery,132.8,20.506666666666664,19
2014,9,21904842,680,152.7,200.91,Final,School/Nursery,132.8,20.506666666666664,19
2014,9,20134283,0,183.75,207.64,Estimated,School/Nursery,132.8,20.506666666666664,19
2014,9,20170509,0,65.23,73.71,Estimated,School/Nursery,132.8,20.506666666666664,19
2015,4,21747152,0,108.33,133.52,Estimated,School/Nursery,14.7,13.223333333333334,17
2015,4,21790694,0,110.09,124.4,Estimated,School/Nursery,14.7,13.223333333333334,17
2015,4,21826495,0,96.44,108.97,Estimated,School/Nursery,14.7,13.223333333333334,17
2015,4,21933152,0,356.47,408.94,Estimated,Municipal Services,14.7,13.223333333333334,17
2015,4,21691108,1536,282.98,384.23,Final,Sports Facility,14.7,13.223333333333334,17
2015,4,21692465,2572,395.04,553.93,Final,School/Nursery,14.7,13.223333333333334,17
2015,4,21744101,2837,421.76,595.14,Final,School/Nursery,14.7,13.223333333333334,17
2015,4,21747749,2887,452.85,632.49,Final,School/Nursery,14.7,13.223333333333334,17
2015,4,21821752,3661,533.38,755.66,Final,School/Nursery,14.7,13.223333333333334,17
2015,4,21574054,0,9.5,10.73,Estimated,Sports Facility,14.7,13.223333333333334,17
2015,4,21917226,0,143.97,168.81,Estimated,Parks & Cultural Sites,14.7,13.223333333333334,17
2015,4,21933369,0,376.17,431.19,Estimated,Parks & Cultural Sites,14.7,13.223333333333334,17
2015,4,21571284,0,101.77,115.0,Estimated,School/Nursery,14.7,13.223333333333334,17
2015,4,21574042,0,233.35,263.69,Estimated,School/Nursery,14.7,13.223333333333334,17
2015,4,21730886,0,180.42,203.88,Estimated,School/Nursery,14.7,13.223333333333334,17
2015,4,21826148,0,83.64,94.51,Estimated,School/Nursery,14.7,13.223333333333334,17
2015,4,21906515,0,140.5,158.76,Estimated,School/Nursery,14.7,13.223333333333334,17
2015,4,21923295,713,115.2,96.06,Final,School/Nursery,14.7,13.223333333333334,17
2015,4,21586062,3716,551.14,778.07,Final,Sports Facility,14.7,13.223333333333334,17
2015,4,21699195,2737,402.66,569.37,Final,Sports Facility,14.7,13.223333333333334,17
2015,4,21730449,527,95.73,130.29,Final,School/Nursery,14.7,13.223333333333334,17
2015,4,21574046,2115,324.8,455.47,Final,School/Nursery,14.7,13.223333333333334,17
2015,4,21581403,0,367.38,483.39,Estimated,School/Nursery,14.7,13.223333333333334,17
2015,4,21810010,0,65.25,73.74,Estimated,Sports Facility,14.7,13.223333333333334,17
2015,4,21792422,5040,668.18,965.25,Final,School/Nursery,14.7,13.223333333333334,17
2015,4,21798583,4040,597.35,843.81,Final,School/Nursery,14.7,13.223333333333334,17
2015,4,21804616,8440,1223.78,1735.4,Final,School/Nursery,14.7,13.223333333333334,17
2015,4,21908054,5600,822.33,1163.2,Final,School/Nursery,14.7,13.223333333333334,17
2015,4,92400110,2960,528.82,1162.91,Final,School/Nursery,14.7,13.223333333333334,17
2015,4,92404221,3920,594.37,835.51,Final,School/Nursery,14.7,13.223333333333334,17
2015,4,92409020,4760,678.91,965.92,Final,School/Nursery,14.7,13.223333333333334,17
2015,4,82400215,16311,2128.33,2735.0,Final,Municipal Services,14.7,13.223333333333334,17
2015,4,20142856,980,176.28,240.0,Final,School/Nursery,14.7,13.223333333333334,17
2015,4,20213044,3760,584.87,818.0,Final,School/Nursery,14.7,13.223333333333334,17
2015,4,20172054,1784,280.82,391.0,Final,School/Nursery,14.7,13.223333333333334,17
2015,4,20213318,2320,394.92,543.0,Final,School/Nursery,14.7,13.223333333333334,17
2015,4,21915458,2539,378.76,534.11,Final,School/Nursery,14.7,13.223333333333334,17
2015,4,21904842,6080,878.28,1246.39,Final,School/Nursery,14.7,13.223333333333334,17
2015,8,21747152,0,68.76,88.0,Estimated,School/Nursery,40.1,27.223333333333333,27
2015,8,21790694,0,104.29,118.0,Estimated,School/Nursery,40.1,27.223333333333333,27
2015,8,21826495,0,51.95,58.0,Estimated,School/Nursery,40.1,27.223333333333333,27
2015,8,21933152,0,91.2,109.0,Estimated,Municipal Services,40.1,27.223333333333333,27
2015,8,21691108,1074,162.61,228.0,Final,Sports Facility,40.1,27.223333333333333,27
2015,8,21692465,1357,199.43,282.0,Final,School/Nursery,40.1,27.223333333333333,27
2015,8,21821752,441,69.61,97.0,Final,School/Nursery,40.1,27.223333333333333,27
2015,8,21574054,0,9.52,10.0,Estimated,Sports Facility,40.1,27.223333333333333,27
2015,8,21917226,0,94.56,113.0,Estimated,Parks & Cultural Sites,40.1,27.223333333333333,27
2015,8,21933369,0,345.4,397.0,Estimated,Parks & Cultural Sites,40.1,27.223333333333333,27
2015,8,21571284,0,93.1,105.0,Estimated,School/Nursery,40.1,27.223333333333333,27
2015,8,21574042,0,168.89,191.0,Estimated,School/Nursery,40.1,27.223333333333333,27
2015,8,21730886,0,111.7,126.0,Estimated,School/Nursery,40.1,27.223333333333333,27
2015,8,21826148,0,81.72,92.0,Estimated,School/Nursery,40.1,27.223333333333333,27
2015,8,21906515,0,77.53,88.0,Estimated,School/Nursery,40.1,27.223333333333333,27
2015,8,21923295,590,97.2,88.0,Final,School/Nursery,40.1,27.223333333333333,27
2015,8,21586062,2565,366.56,520.0,Final,Sports Facility,40.1,27.223333333333333,27
2015,8,21581403,0,187.68,277.0,Estimated,School/Nursery,40.1,27.223333333333333,27
2015,8,21792422,2440,395.3,548.0,Final,School/Nursery,40.1,27.223333333333333,27
2015,8,21798583,920,164.74,224.0,Final,School/Nursery,40.1,27.223333333333333,27
2015,8,21804616,1520,255.15,352.0,Final,School/Nursery,40.1,27.223333333333333,27
2015,8,21908054,1360,226.35,312.0,Final,School/Nursery,40.1,27.223333333333333,27
2015,8,92400110,480,170.53,695.0,Final,School/Nursery,40.1,27.223333333333333,27
2015,8,92404221,1400,221.94,308.0,Final,School/Nursery,40.1,27.223333333333333,27
2015,8,92409020,880,158.18,215.0,Final,School/Nursery,40.1,27.223333333333333,27
2015,8,82400215,15092,1851.29,2404.0,Final,Municipal Services,40.1,27.223333333333333,27
2015,8,21810010,0,28.86,33.0,Estimated,Sports Facility,40.1,27.223333333333333,27
2015,8,20170967,160,51.69,65.0,Final,School/Nursery,40.1,27.223333333333333,27
2015,8,20142856,2500,443.0,340.0,Final,School/Nursery,40.1,27.223333333333333,27
2015,8,20213044,1280,220.0,302.0,Final,School/Nursery,40.1,27.223333333333333,27
2015,8,20172054,452,73.34,101.0,Final,School/Nursery,40.1,27.223333333333333,27
